region;nombre_ocupacion;avisos;vacantes;profesional;tecnico_sup;media;basica;sin_info_educacion;completa;parcial;remota;otras;sin_info_modalidad;salario_nacional_25;salario_nacional_75;salario_regional_25;salario_regional_75;anios_exp_nacional;anios_exp_regional
Coquimbo;Mensajeros__estafetas__maleteros_y_repartidores_de_folletos_y_diarios_a_domicili;72;1,0;;3;90;;4;69;21;;;10;600000;610000;;;1.2;0.0
Coquimbo;Montadores_de_estructuras_met_licas;145;1,0;;2;86;;12;94;;;;5;830000;850000;;;1.7;1.8
Coquimbo;Obreros_de_carga_y_empacadores_manuales;268;1,0;;;94;;5;36;7;;;57;575000;600000;;;1.1;1.2
Coquimbo;Obreros_de_explotaciones_agr_colas;71;1,1;1;35;39;1;23;72;4;;14;9;728750;750000;;;1.1;1.0
Coquimbo;Obreros_de_la_construcci_n_de_edificios;161;1,1;;1;33;13;54;81;6;;;13;;;;;1.0;1.5
Coquimbo;Operadores_de_autoelevadoras_y_montacargas;190;1,1;;;96;;2;65;1;;;33;666500;708000;;;1.4;1.7
Coquimbo;Operadores_de_instalaciones_de_procesamiento_de_la_madera;20;1,0;;;;;;;;;;;;;;;1.5;0.0
Coquimbo;Operadores_de_m_quinas_de_coser;15;1,0;;;;;;;;;;;750000;812500;;;1.5;0.0
Coquimbo;Operadores_de_m_quinas_de_embalaje__embotellamiento_y_etiquetado;26;1,1;;;;;;;;;;;600000;650000;;;1.1;0.0
Coquimbo;Operadores_de_m_quinas_de_movimiento_de_tierras__gr_as_y_aparatos_elevadores;487;1,0;;4;88;;8;69;1;;10;20;800000;885250;;;1.9;2.5
Coquimbo;Operadores_de_m_quinas_para_elaborar_alimentos__bebidas_y_cigarrillos;15;1,0;;;;;;;;;;;608000;624000;;;1.1;0.0
Coquimbo;Operadores_de_m_quinas_para_fabricar_productos_de_material_pl_stico;15;1,0;;;;;;;;;;;650000;700000;;;1.3;0.0
Coquimbo;Panaderos__pasteleros_y_confiteros;69;2,6;;20;58;2;20;74;6;;3;17;600000;650000;;;1.4;0.0
Coquimbo;Periodistas;22;1,0;;;;;;;;;;;900000;1100000;;;1.8;0.0
Coquimbo;Profesionales_de_la_publicidad_y_la_comercializaci_n;122;1,0;34;37;6;;23;66;3;4;8;19;850000;1300000;;;1.6;1.2
Coquimbo;Profesionales_de_ventas_t_cnicas_y_m_dicas;15;1,0;;;;;;;;;;;1450000;1500000;;;2.0;0.0
Coquimbo;Profesionales_del_trabajo_social;147;1,0;59;33;;;8;86;6;;1;6;788750;800000;;;1.8;1.5
Coquimbo;Profesionales_en_redes_de_computadores;7;1,0;;;;;;;;;;;1412500;1500000;;;2.4;0.0
Coquimbo;Profesores_de_educaci_n_b_sica_y_media;145;1,1;76;13;;;10;62;33;;;3;600000;600000;600000;600000;1.6;1.9
Coquimbo;Profesores_de_la_educaci_n_superior;26;1,0;;;;;;;;;;;1450000;1750000;;;2.8;0.0
Coquimbo;Programadores_de_aplicaciones;14;1,0;;;;;;;;;;;1800000;2000000;;;2.8;0.0
Coquimbo;Promotores_de_tiendas;614;1,4;;5;92;;3;18;36;;3;43;523750;600000;;;1.0;0.9
Coquimbo;Psic_logos;566;1,1;53;24;1;;22;72;21;1;;6;950000;1055875;;;1.7;1.8
Coquimbo;Qu_micos_farmac_uticos;214;1,1;53;25;3;;19;67;;;16;17;1300000;1700000;1800000;1800000;0.7;0.6
Coquimbo;Recepcionistas__funciones_generales_;99;1,0;;11;67;;22;46;29;;5;20;550000;600000;;;1.3;1.2
Coquimbo;Recepcionistas_de_hoteles;93;1,0;;24;35;1;40;63;16;;8;13;650000;700000;;;1.4;1.6
Coquimbo;Reguladores_y_operarios_de_m_quinas_herramientas;15;1,0;;;;;;;;;;;850000;850000;;;1.9;0.0
Coquimbo;Reponedores_de_estanter_as;1.028;2,1;;1;57;9;32;14;40;;2;44;500000;510000;;;1.0;1.1
Coquimbo;Representantes_comerciales;1.028;2,1;10;27;30;;32;61;6;1;;29;900000;1150000;827500;1125000;1.8;1.7
Coquimbo;Secretarios_administrativos_y_ejecutivos;237;1,5;1;42;24;;32;71;5;;3;20;640750;717500;645000;756250;1.5;1.6
Coquimbo;Secretarios_generales;7;1,0;;;;;;;;;;;;;;;1.3;0.0
Coquimbo;Secretarios_m_dicos;53;1,0;4;23;40;;33;67;;;10;23;576250;647500;;;1.2;0.0
Coquimbo;Sin_clasificaci_n;15;1,0;19;26;29;2;24;63;8;1;6;22;800000;1200000;950000;1250000;1.7;2.0
Coquimbo;Soldadores_y_oxicortadores;161;1,1;;4;90;;6;71;1;;9;20;900000;900000;;;2.1;2.4
Coquimbo;Supervisores_de_industrias_manufactureras;20;1,0;;;;;;;;;;;1200000;1300000;;;2.5;0.0
Coquimbo;Supervisores_de_locales_comerciales__tiendas_y_almacenes;261;1,0;2;24;40;;33;44;13;;1;42;735000;850000;;;1.7;1.7
Coquimbo;T_cnicos_TI_en_asistencia_al_usuario;80;1,0;;59;28;;14;55;4;4;;38;700000;850000;;;1.7;2.2
Coquimbo;T_cnicos_agropecuarios__incluyendo_acu_colas_;15;1,0;;;;;;;;;;;;;;;1.8;0.0
Coquimbo;T_cnicos_de_los_servicios_jur_dicos;15;1,0;;;;;;;;;;;650000;650000;;;1.1;0.0
Coquimbo;T_cnicos_en_ciencias_f_sicas_y_qu_micas;65;1,0;6;35;35;2;22;85;;;11;5;755000;850000;;;1.7;0.0
Coquimbo;T_cnicos_en_construcci_n_y_top_grafos;142;1,1;20;37;17;;26;71;;;3;26;1000000;1200000;;;3.2;2.9
Coquimbo;T_cnicos_en_educaci_n_parvularia;71;1,0;26;40;15;3;16;89;3;;;8;500000;500000;;;0.8;1.0
Coquimbo;T_cnicos_en_electr_nica;15;1,0;;;;;;;;;;;;;;;2.4;0.0
Coquimbo;T_cnicos_en_electricidad;190;1,1;;31;46;;23;53;;;8;40;800000;850000;;;2.1;2.1
Coquimbo;T_cnicos_en_ingenier_a_mec_nica;49;1,0;2;55;32;;11;68;;;11;21;900000;950000;;;2.4;0.0
Coquimbo;T_cnicos_y_asistentes_en_contabilidad;34;1,0;12;65;;;24;71;3;;;26;750000;850000;;;2.0;0.0
Coquimbo;T_cnicos_y_auxiliares_param_dicos_de_enfermer_a;333;1,6;34;62;;;2;58;8;;8;25;625000;700000;700000;700000;1.3;1.5
Coquimbo;T_cnicos_y_auxiliares_param_dicos_en_odontolog_a;139;1,5;34;55;;;10;73;24;;;4;600000;600000;;;1.1;0.0
Coquimbo;Trabajadores_de_casa_particular_y_asistentes_dom_sticos;49;1,0;;;86;;14;76;16;;;8;537500;550000;;;1.4;0.0
Coquimbo;Trabajadores_de_tareas_administrativas_generales;40;1,0;;8;40;;53;90;10;;;53;700000;725000;;;1.2;0.0
Coquimbo;Vendedores_de_comida_al_mostrador;14;1,0;;;;;;;;;;;;;;;0.9;0.0
Coquimbo;Vendedores_por_internet_y_otros_medios_de_comunicaci_n;237;1,5;;10;83;;6;71;5;;3;20;800000;900000;;;1.3;1.1
Coquimbo;Vendedores_y_asistentes_de_venta_de_tiendas__almacenes_y_puestos_de_mercado;2.205;3,9;;22;47;0;31;39;25;0;;35;535000;650000;600000;662500;1.1;1.1
Coquimbo;Veterinarios;36;1,0;64;25;;;11;97;;;;3;1188000;1400000;;;2.0;0.0
Coquimbo;_;15;1,0;;;;;;;;;;;;;;;4.0;0.0
La Araucanía;Abogados;66;1,0;76;15;;;7;53;41;;3;3;1200000;1598000;;;2.4;0.0
La Araucanía;Administrador_de_Sistemas;23;2,7;;;;;;;;;;;1000000;1200000;;;2.2;0.0
La Araucanía;Agentes_de_aduana;4;1,0;;;;;;;;;;;792000;900000;;;1.7;0.0
La Araucanía;Agentes_de_seguros_y_ejecutivos_de_fondos_de_pensiones;170;2,4;8;26;48;;18;58;12;1;;27;800000;1000000;;;1.4;1.2
La Araucanía;Agentes_inmobiliarios;79;1,2;9;20;32;;39;87;5;4;;3;975000;1081250;;;1.9;0.0
La Araucanía;Agentes_responsables_de_adquisiciones;62;1,0;6;55;16;;23;82;2;;;16;1000000;1200000;;;2.2;0.0
La Araucanía;Agricultores_y_trabajadores_calificados_de_huertas__invernaderos__viveros_y_jard;82;1,0;;10;46;14;29;61;20;;;19;650000;650000;;;1.1;1.0
La Araucanía;Analista_QA;7;1,0;;;;;;;;;;;1050000;1325000;;;2.2;0.0
La Araucanía;Analista_de_Sistemas;8;1,0;;;;;;;;;;;1122500;1300000;;;2.3;0.0
La Araucanía;Analista_de_Software;10;1,0;;;;;;;;;;;1000000;1200000;;;2.0;0.0
La Araucanía;Analistas_financieros;20;1,0;;;;;;;;;;;1200000;1500000;;;2.1;0.0
La Araucanía;Arquitecto_TI;1;1,0;;;;;;;;;;;2375000;2750000;;;3.6;0.0
La Araucanía;Arquitectos;42;1,0;50;33;2;;14;79;14;;2;5;1200000;1487500;;;3.2;0.0
La Araucanía;Auxiliares_de_aseo_de_oficinas__hoteles_y_otros_establecimientos;803;1,2;;;61;7;32;44;28;;1;27;525000;550000;;;1.1;0.8
La Araucanía;Auxiliares_y_ayudantes_de_registros_de_contabilidad_y_c_lculo_de_costos;163;1,1;;47;16;;37;75;6;;2;17;600000;700000;;;1.5;1.4
La Araucanía;Ayudantes_de_cocina;202;1,2;;6;65;;29;57;11;;1;30;550000;600000;;;1.1;1.1
La Araucanía;B_rmanes;51;1,0;;;79;;21;71;15;;;15;580000;600000;;;1.2;0.0
La Araucanía;Bomberos_de_gasolineras;53;1,0;;;96;;4;47;9;;;43;;;;;1.0;0.9
La Araucanía;Cajeros_de_bancos_y_de_oficinas_de_correo;229;1,3;;9;82;;9;39;21;;1;38;555000;600000;;;1.0;0.9
La Araucanía;Cajeros_de_comercio;576;1,1;;;97;;3;32;29;;1;38;500000;530000;;;1.0;1.0
La Araucanía;Carniceros_y_pescaderos;99;1,0;;;94;;6;59;3;;;38;;;;;1.1;1.1
La Araucanía;Carpinteros_de_obra;250;1,0;;;25;10;64;75;1;;;24;712500;760000;;;1.7;1.3
La Araucanía;Chapistas_y_caldereros;16;1,0;;;;;;;;;;;;;;;1.7;0.0
La Araucanía;Chefs;24;1,0;;;;;;;;;;;1218750;1300000;;;2.5;0.0
La Araucanía;Chief_Technical_Officer;2;1,0;;;;;;;;;;;;;;;2.7;0.0
La Araucanía;Cobradores;37;1,0;11;27;43;;19;78;3;;;19;800000;950000;;;1.7;0.0
La Araucanía;Cocineros;152;1,5;;15;51;;34;70;10;;1;20;600000;650000;;;1.5;1.2
La Araucanía;Cocineros_de_comida_r_pida;52;1,0;;;100;;12;22;67;;;12;;;;;0.9;0.0
La Araucanía;Community_Manager;17;1,0;;;;;;;;;;;1000000;1200000;;;1.7;0.0
La Araucanía;Conductores_de_autom_viles__taxis_y_camionetas;427;1,1;;;97;;2;67;2;;4;27;700000;750000;;;1.8;1.6
La Araucanía;Conductores_de_buses_y_trolebuses;27;1,0;;;;;;;;;;;;;;;1.9;0.0
La Araucanía;Conductores_de_camiones_pesados_y_de_alto_tonelaje;102;1,1;;;99;;1;80;1;;6;13;1006250;1100000;;;2.2;1.6
La Araucanía;Conductores_de_motocicletas;29;1,0;;;;;;;;;;;;;;;0.9;0.0
La Araucanía;Contadores;157;1,0;29;29;2;;40;82;4;;;12;992500;1237500;;;2.8;2.1
La Araucanía;Content_Manager;1;1,0;;;;;;;;;;;1200000;1400000;;;2.0;0.0
La Araucanía;Data_Analyst;15;1,0;;;;;;;;;;;1000000;1200000;;;1.8;0.0
La Araucanía;Data_Engineer;5;1,0;;;;;;;;;;;1287500;1843750;;;2.3;0.0
La Araucanía;Data_Scientist;11;1,0;;;;;;;;;;;1200000;1500000;;;2.2;0.0
La Araucanía;Delineantes_y_dibujantes_t_cnicos;24;1,0;;;;;;;;;;;1000000;1120000;;;2.7;0.0
La Araucanía;Desarrollador_Back_End;14;1,0;;;;;;;;;;;900000;1300000;;;2.3;0.0
La Araucanía;Desarrollador_Front_End;4;1,0;;;;;;;;;;;1500000;1668750;;;2.5;0.0
La Araucanía;Desarrollador_Full_Stack;12;1,0;;;;;;;;;;;1350000;1800000;;;2.7;0.0
La Araucanía;Desarrollador_de_Software;9;2,6;;;;;;;;;;;1300000;1687500;;;2.3;0.0
La Araucanía;Digitadores_de_datos;10;1,0;;;;;;;;;;;600000;600000;;;1.2;0.0
La Araucanía;Directores__gerentes_y_administradores_de_hoteles__restaurantes__comercios_y_otr;144;1,1;4;46;9;;42;77;10;;3;11;750000;850000;;;2.1;2.0
La Araucanía;Directores__gerentes_y_administradores_de_producci_n_y_operaciones;62;1,0;61;19;;;19;92;2;;;6;1587500;1850000;;;3.1;4.1
La Araucanía;Dise_ador_Web;17;1,0;;;;;;;;;;;1000000;1200000;;;2.1;0.0
La Araucanía;Dise_adores_gr_ficos_y_de_multimedia;32;2,2;16;35;6;;42;81;6;;3;10;487500;800000;;;1.4;0.0
La Araucanía;Dise_adores_y_administradores_de_bases_de_datos;35;1,0;34;3;34;;28;100;;;;28;1500000;1512500;;;1.5;0.0
La Araucanía;Dise_adores_y_decoradores_de_interior;37;1,0;3;49;11;;37;43;17;3;;34;700000;750000;;;1.2;0.0
La Araucanía;Ebanistas_y_mueblistas;52;1,0;;10;73;;15;71;;;;29;800000;805000;;;1.6;0.0
La Araucanía;Educadores_de_p_rvulos;134;1,2;67;24;;;7;80;11;;;9;650000;700000;;;1.1;0.5
La Araucanía;Ejecutivos_de_pr_stamos_y_cr_ditos;235;1,0;17;30;20;;33;63;16;0;;21;700000;925000;700000;850000;1.4;1.0
La Araucanía;Electricistas_de_obras;128;1,0;;26;50;;24;69;1;;;29;760000;800000;;;1.8;1.4
La Araucanía;Empleados_de_agencias_de_viajes;26;1,1;;;;;;;;;;;850000;900000;;;1.3;0.0
La Araucanía;Empleados_de_centros_de_llamadas_de_informaciones;35;9,5;;6;80;;14;63;29;3;;6;650000;700000;;;1.3;0.0
La Araucanía;Empleados_de_informaciones__reclamos_o_sugerencias;116;1,0;1;41;40;;18;46;8;;;46;675000;750000;;;1.2;0.9
La Araucanía;Empleados_de_servicios_de_transporte;96;1,3;3;36;45;;16;71;7;;3;19;800000;1000000;;;1.7;1.5
La Araucanía;Empleados_encargados_del_control_de_abastecimiento_e_inventario;803;1,2;;17;60;;22;43;14;0;;42;600000;700000;550000;600000;1.3;1.0
La Araucanía;Empleados_y_asistentes_de_recursos_humanos;114;1,0;2;75;6;;17;82;2;;;16;555000;700000;;;1.5;1.3
La Araucanía;Enfermeros_profesionales;156;2,0;46;22;20;;12;47;19;1;13;21;1100000;1437500;;;1.7;1.9
La Araucanía;Especialistas_en_ciberseguridad;4;1,0;;;;;;;;;;;1437500;1800000;;;2.4;0.0
La Araucanía;Especialistas_en_formaci_n_del_personal;55;1,4;30;39;;;31;15;65;;4;17;700000;725000;;;2.2;0.0
La Araucanía;Especialistas_en_m_todos_pedag_gicos;109;1,8;61;27;;;7;52;40;1;;7;893125;1050000;;;2.0;1.8
La Araucanía;Especialistas_en_pol_ticas_y_servicios_de_personal;78;1,0;23;58;;;19;83;;3;;13;981250;1200000;;;2.3;0.0
La Araucanía;Especialistas_y_asesores_de_gesti_n;48;1,0;63;27;;;10;77;;;2;21;1068750;1450000;;;2.4;2.9
La Araucanía;Garzones_de_mesa;116;1,0;;3;82;;15;62;20;;;18;700000;700000;;;1.2;1.2
La Araucanía;Gasf_ter_e_instaladores_de_tuber_as;40;1,0;;;90;;10;62;10;;;28;750000;750000;;;1.9;0.0
La Araucanía;Guardias_de_seguridad;526;1,0;;4;85;;10;52;7;;7;35;600000;650000;500000;507500;1.1;1.1
La Araucanía;Impresores;2;1,0;;;;;;;;;;;;;;;1.4;0.0
La Araucanía;Ingeniero_QA;2;1,0;;;;;;;;;;;1693750;1800000;;;3.4;0.0
La Araucanía;Ingeniero_de_Software;8;1,1;;;;;;;;;;;1250000;1450000;;;2.6;0.0
La Araucanía;Ingenieros_civiles__ingenieros_en_construcci_n_y_constructores_civiles;753;1,0;45;26;2;;27;87;1;;;10;1450000;1825000;1325000;1781250;4.3;3.2
La Araucanía;Ingenieros_el_ctricos;37;1,0;38;41;;;22;65;;3;5;27;1500000;1800000;;;4.0;0.0
La Araucanía;Ingenieros_industriales_y_de_producci_n;79;1,2;79;10;;;10;68;;;6;26;1200000;1537500;;;2.9;2.3
La Araucanía;Ingenieros_mec_nicos;29;1,0;;;;;;;;;;;1500000;1743750;;;3.7;0.0
La Araucanía;Ingenieros_medioambientales;38;1,0;;;;;3;89;3;;5;3;1312500;1500000;;;3.4;0.0
La Araucanía;Ingenieros_qu_micos;35;9,5;46;43;;;11;71;3;;;26;900000;1000000;;;2.1;0.0
La Araucanía;Ingenieros_y_t_cnicos_en_prevenci_n_de_riesgos__inspectores_de_la_salud__y_otros;430;1,1;26;53;2;;19;68;6;;4;21;1000000;1200000;1050000;1175000;2.4;1.9
La Araucanía;Instaladores_y_reparadores_en_tecnolog_a_de_la_informaci_n_y_las_comunicaciones;106;1,3;;15;65;;20;86;;;3;11;700000;762500;;;1.4;1.1
La Araucanía;Jefe_de_Proyecto_TI;10;1,0;;;;;;;;;;;1525000;1950000;;;3.0;0.0
La Araucanía;Kinesi_logos;35;1,0;54;34;;;11;40;54;;6;11;1000000;1050000;;;1.5;0.0
La Araucanía;Limpiadores_de_veh_culos;48;1,0;;;84;;16;67;2;;;31;550000;550000;;;0.8;0.0
La Araucanía;Marketing_Manager;8;1,0;;;;;;;;;;;1350000;1800000;;;1.8;0.0
La Araucanía;Mec_nicos_de_instalaciones_de_refrigeraci_n_y_aire_acondicionado;17;1,0;;;;;;;;;;;900000;956250;;;2.3;0.0
La Araucanía;Mec_nicos_y_ajustadores_electricistas;51;5,0;;55;18;;27;55;;;4;41;900000;981250;;;2.0;0.0
La Araucanía;Mec_nicos_y_reparadores_de_veh_culos_de_motor__m_quinas_agr_colas_e_industriales;141;1,6;;56;22;;22;73;4;;;21;700000;800000;;;1.9;1.5
La Araucanía;Mensajeros__estafetas__maleteros_y_repartidores_de_folletos_y_diarios_a_domicili;54;1,0;;;89;;11;70;15;;;15;600000;610000;;;1.2;0.0
La Araucanía;Montadores_de_estructuras_met_licas;54;1,0;;6;67;;28;76;4;;;19;830000;850000;;;1.7;0.9
La Araucanía;Obreros_de_carga_y_empacadores_manuales;220;1,3;;;96;;4;43;10;;4;43;575000;600000;;;1.1;1.0
La Araucanía;Obreros_de_explotaciones_agr_colas;250;1,0;;4;35;20;40;78;3;;;19;728750;750000;;;1.1;0.8
La Araucanía;Obreros_de_la_construcci_n_de_edificios;456;1,3;;;10;12;78;76;2;;;22;;;;;1.0;0.8
La Araucanía;Operadores_de_autoelevadoras_y_montacargas;198;1,0;;;96;;2;45;11;;3;42;666500;708000;;;1.4;1.1
La Araucanía;Operadores_de_instalaciones_de_procesamiento_de_la_madera;64;1,0;;8;69;;23;73;13;;;14;;;;;1.5;1.3
La Araucanía;Operadores_de_m_quinas_de_coser;28;1,0;;;;;;;;;;;750000;812500;;;1.5;0.0
La Araucanía;Operadores_de_m_quinas_de_embalaje__embotellamiento_y_etiquetado;17;1,0;;;;;;;;;;;600000;650000;;;1.1;0.0
La Araucanía;Operadores_de_m_quinas_de_movimiento_de_tierras__gr_as_y_aparatos_elevadores;96;1,3;;3;89;;4;63;1;;6;29;800000;885250;;;1.9;1.3
La Araucanía;Operadores_de_m_quinas_para_elaborar_alimentos__bebidas_y_cigarrillos;35;1,4;;6;66;;29;80;3;;;17;608000;624000;;;1.1;0.0
La Araucanía;Operadores_de_m_quinas_para_fabricar_productos_de_material_pl_stico;17;1,0;;;;;;;;;;;650000;700000;;;1.3;0.0
La Araucanía;Panaderos__pasteleros_y_confiteros;128;1,0;;10;63;;27;77;4;;;19;600000;650000;;;1.4;1.3
La Araucanía;Periodistas;17;1,0;;;;;;;;;;;900000;1100000;;;1.8;0.0
La Araucanía;Profesionales_de_la_publicidad_y_la_comercializaci_n;95;1,0;40;26;;;34;80;1;;;16;850000;1300000;;;1.6;0.0
La Araucanía;Profesionales_del_trabajo_social;163;1,1;62;22;;;16;86;4;;;9;788750;800000;;;1.8;2.0
La Araucanía;Profesionales_en_redes_de_computadores;5;1,0;;;;;;;;;;;1412500;1500000;;;2.4;0.0
La Araucanía;Profesores_de_educaci_n_b_sica_y_media;113;17,9;68;12;2;;18;51;37;;3;9;600000;600000;;;1.6;1.4
La Araucanía;Profesores_de_la_educaci_n_superior;48;1,0;90;10;;;;69;29;;2;;1450000;1750000;;;2.8;3.3
La Araucanía;Programadores_de_aplicaciones;4;1,0;;;;;;;;;;;1800000;2000000;;;2.8;0.0
La Araucanía;Promotores_de_tiendas;456;1,3;;5;91;;4;21;31;;3;45;523750;600000;;;1.0;1.0
La Araucanía;Psic_logos;453;1,0;51;27;0;;21;71;19;0;;7;950000;1055875;;;1.7;1.6
La Araucanía;Qu_micos_farmac_uticos;152;1,5;38;33;5;;24;58;8;;9;25;1300000;1700000;;;0.7;0.5
La Araucanía;Recepcionistas__funciones_generales_;62;1,1;;17;65;;18;45;33;;5;17;550000;600000;;;1.3;0.0
La Araucanía;Recepcionistas_de_hoteles;88;1,0;;23;45;;32;81;6;;;14;650000;700000;;;1.4;1.3
La Araucanía;Reguladores_y_operarios_de_m_quinas_herramientas;20;1,0;;;;;;;;;;;850000;850000;;;1.9;0.0
La Araucanía;Reponedores_de_estanter_as;1.343;4,1;;3;64;4;29;12;34;;1;53;500000;510000;;;1.0;1.0
La Araucanía;Representantes_comerciales;908;2,3;13;13;50;;25;70;3;;2;24;900000;1150000;1000000;1150000;1.8;1.6
La Araucanía;Secretarios_administrativos_y_ejecutivos;264;1,0;4;35;25;;37;81;7;;0;12;640750;717500;650000;650000;1.5;1.4
La Araucanía;Secretarios_generales;40;1,0;;;23;;78;85;8;;;8;;;;;1.3;0.0
La Araucanía;Secretarios_m_dicos;42;1,0;;20;66;;15;68;10;;;22;576250;647500;;;1.2;0.0
La Araucanía;Sin_clasificaci_n;17;1,0;15;21;37;1;26;70;8;0;;20;800000;1200000;812500;1050000;1.7;1.5
La Araucanía;Soldadores_y_oxicortadores;82;1,0;;4;89;;7;83;5;;;12;900000;900000;;;2.1;1.5
La Araucanía;Supervisores_de_industrias_manufactureras;17;1,0;;;;;;;;;;;1200000;1300000;;;2.5;0.0
La Araucanía;Supervisores_de_locales_comerciales__tiendas_y_almacenes;198;1,0;3;34;26;1;35;62;5;;2;31;735000;850000;662500;709750;1.7;1.5
La Araucanía;T_cnicos_TI_en_asistencia_al_usuario;60;1,1;13;58;13;;16;64;4;;;31;700000;850000;;;1.7;2.1
La Araucanía;T_cnicos_agropecuarios__incluyendo_acu_colas_;17;1,0;;;;;;;;;;;;;;;1.8;0.0
La Araucanía;T_cnicos_de_los_servicios_jur_dicos;17;1,0;;;;;;;;;;;650000;650000;;;1.1;0.0
La Araucanía;T_cnicos_en_ciencias_f_sicas_y_qu_micas;17;1,0;;;;;;;;;;;755000;850000;;;1.7;0.0
La Araucanía;T_cnicos_en_construcci_n_y_top_grafos;69;1,0;26;34;18;;22;87;;;3;10;1000000;1200000;;;3.2;4.2
La Araucanía;T_cnicos_en_educaci_n_parvularia;66;1,0;6;41;38;;15;91;8;;;2;500000;500000;;;0.8;0.2
La Araucanía;T_cnicos_en_electricidad;88;1,0;;51;30;;19;51;5;;14;30;800000;850000;;;2.1;1.7
La Araucanía;T_cnicos_en_ingenier_a_mec_nica;26;1,1;;;;;;;;;;;900000;950000;;;2.4;0.0
La Araucanía;T_cnicos_y_asistentes_en_contabilidad;45;1,0;;84;;;16;91;2;;;7;750000;850000;;;2.0;0.0
La Araucanía;T_cnicos_y_auxiliares_param_dicos_de_enfermer_a;526;1,0;26;67;;;4;55;17;;11;17;625000;700000;525000;612500;1.3;1.5
La Araucanía;T_cnicos_y_auxiliares_param_dicos_en_odontolog_a;91;1,0;12;71;1;;16;74;22;;;2;600000;600000;;;1.1;0.0
La Araucanía;Trabajadores_de_casa_particular_y_asistentes_dom_sticos;102;1,1;;2;74;;24;60;8;;;32;537500;550000;;;1.4;0.0
La Araucanía;Trabajadores_de_tareas_administrativas_generales;91;1,0;;9;45;;46;75;7;;;19;700000;725000;;;1.2;1.1
La Araucanía;Vendedores_de_comida_al_mostrador;63;1,0;;;94;;6;71;17;;;11;;;;;0.9;1.3
La Araucanía;Vendedores_por_internet_y_otros_medios_de_comunicaci_n;114;1,0;;11;57;;30;48;30;;;22;800000;900000;;;1.3;0.0
La Araucanía;Vendedores_y_asistentes_de_venta_de_tiendas__almacenes_y_puestos_de_mercado;1.343;4,1;;14;65;0;21;39;30;0;;30;535000;650000;505000;519500;1.1;1.0
La Araucanía;Veterinarios;43;1,0;42;35;5;;19;81;12;;;7;1188000;1400000;;;2.0;0.0
La Araucanía;_;17;1,0;;;;;;;;;;;1200000;1400000;;;2.0;0.0
Los Lagos;Abogados;55;1,0;71;22;;;7;53;38;;2;7;1200000;1598000;;;2.4;0.0
Los Lagos;Administrador_de_Sistemas;69;1,6;28;29;30;;13;67;4;;;28;1000000;1200000;;;2.2;0.0
Los Lagos;Agentes_de_aduana;58;1,1;12;67;9;;12;84;2;;5;9;792000;900000;;;1.7;0.0
Los Lagos;Agentes_de_seguros_y_ejecutivos_de_fondos_de_pensiones;282;1,8;6;18;48;;28;52;7;4;;35;800000;1000000;800000;800000;1.4;1.2
Los Lagos;Agentes_inmobiliarios;71;1,0;13;38;13;;37;72;11;;;17;975000;1081250;;;1.9;0.0
Los Lagos;Agentes_responsables_de_adquisiciones;151;1,5;31;42;9;;19;78;3;;;17;1000000;1200000;;;2.2;2.0
Los Lagos;Agricultores_y_trabajadores_calificados_de_huertas__invernaderos__viveros_y_jard;66;1,0;;9;34;9;45;55;14;;2;29;650000;650000;;;1.1;0.0
Los Lagos;Analista_QA;11;1,0;;;;;;;;;;;1050000;1325000;;;2.2;0.0
Los Lagos;Analista_de_Sistemas;24;1,0;;;;;;;;;;;1122500;1300000;;;2.3;0.0
Los Lagos;Analista_de_Software;18;1,0;;;;;;;;;;;1000000;1200000;;;2.0;0.0
Los Lagos;Analistas_financieros;50;1,0;76;16;;;8;80;8;2;;10;1200000;1500000;;;2.1;0.0
Los Lagos;Arquitectos;34;1,0;76;6;3;;15;94;;;;6;1200000;1487500;;;3.2;0.0
Los Lagos;Auxiliares_de_aseo_de_oficinas__hoteles_y_otros_establecimientos;741;1,4;;1;63;7;30;41;29;;1;29;525000;550000;;;1.1;0.9
Los Lagos;Auxiliares_y_ayudantes_de_registros_de_contabilidad_y_c_lculo_de_costos;262;1,1;;54;13;;33;78;2;;;21;600000;700000;;;1.5;1.3
Los Lagos;Ayudantes_de_cocina;520;1,1;;15;60;0;25;49;16;;1;34;550000;600000;;;1.1;1.1
Los Lagos;B_rmanes;104;1,0;;6;83;;11;68;20;;3;9;580000;600000;;;1.2;0.0
Los Lagos;Bomberos_de_gasolineras;82;1,1;;1;93;;6;37;4;;;59;;;;;1.0;0.9
Los Lagos;Cajeros_de_bancos_y_de_oficinas_de_correo;263;1,2;;11;77;;12;44;21;;2;33;555000;600000;;;1.0;0.9
Los Lagos;Cajeros_de_comercio;532;1,1;;;96;;2;28;25;;2;45;500000;530000;;;1.0;0.9
Los Lagos;Carniceros_y_pescaderos;226;1,0;;3;64;;32;85;;;0;14;;;;;1.1;0.9
Los Lagos;Carpinteros_de_obra;127;1,0;;;49;13;39;87;2;;;10;712500;760000;;;1.7;1.7
Los Lagos;Chapistas_y_caldereros;30;1,1;;;;;;;;;;;;;;;1.7;0.0
Los Lagos;Chefs;70;1,1;;73;;;27;54;3;;;40;1218750;1300000;;;2.5;2.7
Los Lagos;Chief_Technical_Officer;1;1,0;;;;;;;;;;;;;;;2.7;0.0
